raw_name,importance
Perovskite_deposition_synthesis_atmosphere_Vacuum,0.0
Perovskite_deposition_synthesis_atmosphere_Vacuum >> MAI; N2,0.0
Perovskite_deposition_reaction_solutions_compounds_-1,0.0
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Gas,0.0
Perovskite_composition_long_form_Cs0.34MA0.66PbI3,0.0
Perovskite_deposition_reaction_solutions_concentrations_636.4 mg/ml; 90 mg/ml; 89.79 wt%; 8.97 wt%; 4 wt%,0.0
Perovskite_deposition_reaction_solutions_volumes_0.06,0.0
Perovskite_deposition_reaction_solutions_volumes_0.75; 0.15; 0.1; 0.05 | 0.09,0.0
Perovskite_deposition_reaction_solutions_temperature_-1,0.0
Perovskite_deposition_reaction_solutions_temperature_25,0.0
Perovskite_deposition_synthesis_atmosphere_Air,0.0
Perovskite_deposition_aggregation_state_of_reactants_Gas >> Gas,0.0
Perovskite_additives_concentrations_0.018,0.0
Perovskite_deposition_synthesis_atmosphere_relative_humidity_35 >> 35,0.0
Perovskite_deposition_solvents_mixing_ratios_2; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_3; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1 >> 1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1 >> 4; 1 >> 1 >> 1 | 1,0.0
Perovskite_deposition_solvents_mixing_ratios_6; 4,0.0
Perovskite_deposition_solvents_DMF >> Methanol,0.0
Perovskite_deposition_solvents_mixing_ratios_9.5; 0.5 >> 1,0.0
Perovskite_deposition_aggregation_state_of_reactants_-1,0.0
Perovskite_deposition_synthesis_atmosphere_relative_humidity_-1,0.0
Perovskite_deposition_procedure_Co-evaporation >> Diffusion-gas reaction,0.0
Perovskite_deposition_procedure_Dipp-coating,0.0
Perovskite_deposition_procedure_Slot-die coating,0.0
Perovskite_deposition_procedure_Spin-coating >> CBD,0.0
Perovskite_deposition_procedure_Spin-coating >> Spin-coating,0.0
Perovskite_deposition_reaction_solutions_temperature_25; 25,0.0
Perovskite_deposition_quenching_media_-1,0.0
Perovskite_deposition_quenching_media_Anisole,0.0
Perovskite_deposition_reaction_solutions_concentrations_-1; 1 M; 0.2 M; 0.2 M; 1.1 M,0.0
Perovskite_deposition_reaction_solutions_compounds_MAI; PbI2,0.0
Perovskite_deposition_reaction_solutions_compounds_PbI2; FAI; MACl; MABr; PbBr2,0.0
Perovskite_deposition_reaction_solutions_compounds_PbI2; PbBr2; FAI; MABr; C3N5,0.0
Perovskite_deposition_reaction_solutions_compounds_PbI2; PbBr2; FAI; MABr; g-C3N4,0.0
Perovskite_deposition_reaction_solutions_concentrations_-1,0.0
Perovskite_deposition_reaction_solutions_concentrations_-1 >> -1,0.0
Perovskite_deposition_reaction_solutions_concentrations_0.17 M; 0.83 M; 0.5 M; 0.5 M,0.0
Perovskite_deposition_quenching_media_Diethyl ether,0.0
Perovskite_deposition_reaction_solutions_concentrations_0.75 M; 0.50 M; 1 M,0.0
Perovskite_deposition_procedure_Co-evaporation,0.0
Perovskite_deposition_procedure_CVD,0.0
Perovskite_deposition_procedure_-1,0.0
Perovskite_additives_concentrations_0.0005,0.0
Perovskite_additives_concentrations_0.005,0.0
Perovskite_deposition_reaction_solutions_compounds_MAI; BAI; PbI2,0.0
Perovskite_deposition_reaction_solutions_compounds_FAPbI2Br >> MAPbI2Br >> CsPbI2Br >> RbI | BABr,0.0
Perovskite_deposition_reaction_solutions_compounds_F5PEAI; CsI; FAI; MABr; PbI2; PbBr2; Pb(SCN)2; PEAI,0.0
Perovskite_deposition_reaction_solutions_compounds_F5PEAI; CsI; FAI; MABr; PbI2; PbBr2; Pb(SCN)2,0.0
Perovskite_deposition_reaction_solutions_compounds_CsI; FAI; PbBr2; PbI2,0.0
Perovskite_deposition_reaction_solutions_compounds_CsI; FAI; MABr; PbI2; PbBr2; Pb(SCN)2; PEAI; -1,0.0
Perovskite_deposition_reaction_solutions_concentrations_1 M; 1 M,0.0
